case:concept:name;concept:name;start_timestamp;time:timestamp;org:resource
1188;Revisar amortiguacion y direccion;2012-05-14 15:25:00;2012-05-14 15:27:00;Daniel
1188;Recibir pago cliente;2012-05-14 15:25:00;2012-05-14 15:28:00;Rodrigo
1188;Revisar luces;2012-05-14 15:25:00;2012-05-14 15:28:00;Fabian
1188;Entregar boleta;2012-05-14 15:28:00;2012-05-14 15:28:00;Cristian
1188;Revisar frenos;2012-05-14 15:30:00;2012-05-14 15:34:00;Alvaro
1188;Firmar revision tecnica;2012-05-14 15:36:00;2012-05-14 15:36:00;Tania
1188;Entregar papeles a cliente;2012-05-14 15:40:00;2012-05-14 15:43:00;Marcela
1189;Ingresar datos vehiculo;2012-05-14 15:27:00;2012-05-14 15:27:00;Marcela
1189;Revisar amortiguacion y direccion;2012-05-14 15:28:00;2012-05-14 15:30:00;Oscar
1189;Revisar gases;2012-05-14 15:29:00;2012-05-14 15:31:00;Fabian
1189;Recibir pago cliente;2012-05-14 15:29:00;2012-05-14 15:32:00;Rodrigo
1189;Revisar luces;2012-05-14 15:29:00;2012-05-14 15:32:00;Oscar
1189;Entregar boleta;2012-05-14 15:32:00;2012-05-14 15:32:00;Rodrigo
1189;Revisar frenos;2012-05-14 15:35:00;2012-05-14 15:40:00;Daniel
1189;Firmar revision tecnica;2012-05-14 15:42:00;2012-05-14 15:42:00;Tania
1189;Entregar papeles a cliente;2012-05-14 15:46:00;2012-05-14 15:48:00;Marcela
1190;Ingresar datos vehiculo;2012-05-14 15:33:00;2012-05-14 15:33:00;Marcela
1190;Revisar gases;2012-05-14 15:35:00;2012-05-14 15:37:00;Daniel
1190;Revisar amortiguacion y direccion;2012-05-14 15:35:00;2012-05-14 15:38:00;Alvaro
1190;Revisar luces;2012-05-14 15:36:00;2012-05-14 15:39:00;Fabian
1190;Recibir pago cliente;2012-05-14 15:37:00;2012-05-14 15:38:00;Cristian
1190;Entregar boleta;2012-05-14 15:38:00;2012-05-14 15:38:00;Rodrigo
1190;Revisar frenos;2012-05-14 15:41:00;2012-05-14 15:46:00;Oscar
1190;Imprimir detalle defectos;2012-05-14 15:48:00;2012-05-14 15:48:00;Oscar
1190;Entregar papeles a cliente;2012-05-14 15:52:00;2012-05-14 15:55:00;Marcela
1191;Ingresar datos vehiculo;2012-05-14 15:33:00;2012-05-14 15:33:00;Daniela
1191;Revisar amortiguacion y direccion;2012-05-14 15:35:00;2012-05-14 15:38:00;Daniel
1191;Revisar gases;2012-05-14 15:35:00;2012-05-14 15:37:00;Fabian
1191;Recibir pago cliente;2012-05-14 15:35:00;2012-05-14 15:38:00;Rodrigo
1191;Revisar luces;2012-05-14 15:35:00;2012-05-14 15:38:00;Fabian
1191;Entregar boleta;2012-05-14 15:38:00;2012-05-14 15:38:00;Rodrigo
1191;Revisar frenos;2012-05-14 15:40:00;2012-05-14 15:46:00;Alvaro
1191;Firmar revision tecnica;2012-05-14 15:49:00;2012-05-14 15:49:00;Tania
1191;Entregar papeles a cliente;2012-05-14 15:53:00;2012-05-14 15:56:00;Marcela
1192;Ingresar datos vehiculo;2012-05-14 15:34:00;2012-05-14 15:34:00;Marcela
1192;Revisar gases;2012-05-14 15:36:00;2012-05-14 15:38:00;Daniel
1192;Recibir pago cliente;2012-05-14 15:36:00;2012-05-14 15:37:00;Rodrigo
1192;Revisar amortiguacion y direccion;2012-05-14 15:36:00;2012-05-14 15:38:00;Fabian
1192;Revisar luces;2012-05-14 15:37:00;2012-05-14 15:39:00;Oscar
1192;Entregar boleta;2012-05-14 15:38:00;2012-05-14 15:38:00;Cristian
1192;Revisar frenos;2012-05-14 15:42:00;2012-05-14 15:46:00;Oscar
1192;Imprimir detalle defectos;2012-05-14 15:48:00;2012-05-14 15:48:00;Daniel
1192;Entregar papeles a cliente;2012-05-14 15:52:00;2012-05-14 15:53:00;Marcela
1193;Ingresar datos vehiculo;2012-05-14 15:37:00;2012-05-14 15:37:00;Daniela
1193;Revisar gases;2012-05-14 15:39:00;2012-05-14 15:42:00;Fabian
1193;Revisar amortiguacion y direccion;2012-05-14 15:39:00;2012-05-14 15:42:00;Fabian
1193;Recibir pago cliente;2012-05-14 15:40:00;2012-05-14 15:42:00;Cristian
1193;Revisar luces;2012-05-14 15:40:00;2012-05-14 15:43:00;Fabian
1193;Entregar boleta;2012-05-14 15:42:00;2012-05-14 15:42:00;Rodrigo
1193;Revisar frenos;2012-05-14 15:44:00;2012-05-14 15:49:00;Alvaro
1193;Firmar revision tecnica;2012-05-14 15:51:00;2012-05-14 15:51:00;Tania
1193;Entregar papeles a cliente;2012-05-14 15:54:00;2012-05-14 15:55:00;Daniela
1194;Ingresar datos vehiculo;2012-05-14 15:38:00;2012-05-14 15:38:00;Marcela
1194;Recibir pago cliente;2012-05-14 15:39:00;2012-05-14 15:41:00;Cristian
1194;Revisar gases;2012-05-14 15:39:00;2012-05-14 15:42:00;Fabian
1194;Revisar amortiguacion y direccion;2012-05-14 15:40:00;2012-05-14 15:42:00;Oscar
1194;Revisar luces;2012-05-14 15:40:00;2012-05-14 15:43:00;Oscar
1194;Entregar boleta;2012-05-14 15:41:00;2012-05-14 15:41:00;Rodrigo
1194;Revisar frenos;2012-05-14 15:45:00;2012-05-14 15:49:00;Daniel
1194;Firmar revision tecnica;2012-05-14 15:51:00;2012-05-14 15:51:00;Tania
1194;Entregar papeles a cliente;2012-05-14 15:53:00;2012-05-14 15:58:00;Marcela
1195;Ingresar datos vehiculo;2012-05-14 15:43:00;2012-05-14 15:43:00;Marcela
1195;Revisar gases;2012-05-14 15:44:00;2012-05-14 15:47:00;Alvaro
1195;Revisar luces;2012-05-14 15:45:00;2012-05-14 15:47:00;Fabian
1195;Revisar amortiguacion y direccion;2012-05-14 15:45:00;2012-05-14 15:48:00;Daniel
1195;Recibir pago cliente;2012-05-14 15:46:00;2012-05-14 15:47:00;Rodrigo
1195;Entregar boleta;2012-05-14 15:48:00;2012-05-14 15:48:00;Rodrigo
1195;Revisar frenos;2012-05-14 15:51:00;2012-05-14 15:55:00;Daniel
1195;Firmar revision tecnica;2012-05-14 15:57:00;2012-05-14 15:57:00;Tania
1195;Entregar papeles a cliente;2012-05-14 16:00:00;2012-05-14 16:04:00;Marcela
1196;Ingresar datos vehiculo;2012-05-14 15:46:00;2012-05-14 15:46:00;Marcela
1196;Recibir pago cliente;2012-05-14 15:47:00;2012-05-14 15:49:00;Cristian
1196;Revisar gases;2012-05-14 15:47:00;2012-05-14 15:49:00;Alvaro
1196;Revisar luces;2012-05-14 15:48:00;2012-05-14 15:50:00;Daniel
1196;Revisar amortiguacion y direccion;2012-05-14 15:48:00;2012-05-14 15:51:00;Oscar
1196;Entregar boleta;2012-05-14 15:49:00;2012-05-14 15:49:00;Cristian
1196;Revisar frenos;2012-05-14 15:52:00;2012-05-14 15:58:00;Alvaro
1196;Firmar revision tecnica;2012-05-14 16:00:00;2012-05-14 16:00:00;Tania
1196;Entregar papeles a cliente;2012-05-14 16:04:00;2012-05-14 16:09:00;Daniela
1197;Ingresar datos vehiculo;2012-05-14 15:49:00;2012-05-14 15:49:00;Daniela
1197;Revisar gases;2012-05-14 15:51:00;2012-05-14 15:54:00;Fabian
1197;Recibir pago cliente;2012-05-14 15:52:00;2012-05-14 15:53:00;Cristian
1197;Revisar luces;2012-05-14 15:52:00;2012-05-14 15:55:00;Oscar
1197;Revisar amortiguacion y direccion;2012-05-14 15:52:00;2012-05-14 15:54:00;Alvaro
1197;Entregar boleta;2012-05-14 15:53:00;2012-05-14 15:53:00;Rodrigo
1197;Revisar frenos;2012-05-14 15:57:00;2012-05-14 16:03:00;Fabian
1197;Firmar revision tecnica;2012-05-14 16:06:00;2012-05-14 16:06:00;Tania
1197;Entregar papeles a cliente;2012-05-14 16:09:00;2012-05-14 16:11:00;Marcela
1198;Ingresar datos vehiculo;2012-05-14 15:53:00;2012-05-14 15:53:00;Marcela
1198;Revisar gases;2012-05-14 15:54:00;2012-05-14 15:57:00;Oscar
1198;Revisar amortiguacion y direccion;2012-05-14 15:55:00;2012-05-14 15:58:00;Fabian
1198;Revisar luces;2012-05-14 15:56:00;2012-05-14 15:59:00;Oscar
1198;Recibir pago cliente;2012-05-14 15:57:00;2012-05-14 15:59:00;Cristian
1198;Entregar boleta;2012-05-14 16:00:00;2012-05-14 16:00:00;Cristian
1198;Revisar frenos;2012-05-14 16:01:00;2012-05-14 16:06:00;Oscar
1198;Firmar revision tecnica;2012-05-14 16:08:00;2012-05-14 16:08:00;Tania
1198;Entregar papeles a cliente;2012-05-14 16:12:00;2012-05-14 16:15:00;Marcela
1199;Ingresar datos vehiculo;2012-05-14 15:54:00;2012-05-14 15:54:00;Marcela
1199;Revisar gases;2012-05-14 15:55:00;2012-05-14 15:58:00;Fabian
1199;Revisar amortiguacion y direccion;2012-05-14 15:56:00;2012-05-14 15:58:00;Fabian
1199;Recibir pago cliente;2012-05-14 15:56:00;2012-05-14 15:59:00;Rodrigo
1199;Revisar luces;2012-05-14 15:57:00;2012-05-14 15:59:00;Daniel
1199;Entregar boleta;2012-05-14 15:59:00;2012-05-14 15:59:00;Rodrigo
1199;Revisar frenos;2012-05-14 16:02:00;2012-05-14 16:08:00;Alvaro
1199;Firmar revision tecnica;2012-05-14 16:11:00;2012-05-14 16:11:00;Tania
1199;Entregar papeles a cliente;2012-05-14 16:15:00;2012-05-14 16:17:00;Daniela
1200;Ingresar datos vehiculo;2012-05-14 15:56:00;2012-05-14 15:56:00;Marcela
1200;Revisar amortiguacion y direccion;2012-05-14 15:57:00;2012-05-14 16:00:00;Oscar
1200;Recibir pago cliente;2012-05-14 15:58:00;2012-05-14 16:00:00;Rodrigo
1200;Revisar gases;2012-05-14 15:58:00;2012-05-14 16:00:00;Alvaro
1200;Revisar luces;2012-05-14 15:59:00;2012-05-14 16:02:00;Alvaro
1200;Entregar boleta;2012-05-14 16:01:00;2012-05-14 16:01:00;Rodrigo
1200;Revisar frenos;2012-05-14 16:03:00;2012-05-14 16:07:00;Alvaro
1200;Firmar revision tecnica;2012-05-14 16:09:00;2012-05-14 16:09:00;Tania
1200;Entregar papeles a cliente;2012-05-14 16:13:00;2012-05-14 16:18:00;Daniela
1201;Ingresar datos vehiculo;2012-05-14 15:56:00;2012-05-14 15:56:00;Daniela
1201;Revisar gases;2012-05-14 15:57:00;2012-05-14 16:00:00;Alvaro
1201;Revisar luces;2012-05-14 15:58:00;2012-05-14 16:01:00;Fabian
1201;Revisar amortiguacion y direccion;2012-05-14 15:58:00;2012-05-14 16:01:00;Alvaro
1201;Recibir pago cliente;2012-05-14 16:00:00;2012-05-14 16:02:00;Rodrigo
1201;Entregar boleta;2012-05-14 16:03:00;2012-05-14 16:03:00;Cristian
1201;Revisar frenos;2012-05-14 16:04:00;2012-05-14 16:09:00;Oscar
1201;Firmar revision tecnica;2012-05-14 16:11:00;2012-05-14 16:11:00;Tania
1201;Entregar papeles a cliente;2012-05-14 16:14:00;2012-05-14 16:17:00;Marcela
1202;Ingresar datos vehiculo;2012-05-14 16:00:00;2012-05-14 16:00:00;Daniela
1202;Recibir pago cliente;2012-05-14 16:01:00;2012-05-14 16:04:00;Rodrigo
1202;Revisar gases;2012-05-14 16:01:00;2012-05-14 16:04:00;Fabian
1202;Revisar amortiguacion y direccion;2012-05-14 16:02:00;2012-05-14 16:04:00;Fabian
1202;Revisar luces;2012-05-14 16:02:00;2012-05-14 16:05:00;Alvaro
1202;Entregar boleta;2012-05-14 16:04:00;2012-05-14 16:04:00;Rodrigo
1202;Revisar frenos;2012-05-14 16:07:00;2012-05-14 16:13:00;Oscar
1202;Firmar revision tecnica;2012-05-14 16:15:00;2012-05-14 16:15:00;Tania
1202;Entregar papeles a cliente;2012-05-14 16:17:00;2012-05-14 16:18:00;Daniela
1203;Ingresar datos vehiculo;2012-05-14 16:05:00;2012-05-14 16:05:00;Marcela
1203;Recibir pago cliente;2012-05-14 16:07:00;2012-05-14 16:10:00;Cristian
1203;Revisar gases;2012-05-14 16:07:00;2012-05-14 16:10:00;Alvaro
1203;Revisar luces;2012-05-14 16:08:00;2012-05-14 16:10:00;Oscar
1203;Revisar amortiguacion y direccion;2012-05-14 16:08:00;2012-05-14 16:11:00;Alvaro
1203;Entregar boleta;2012-05-14 16:10:00;2012-05-14 16:10:00;Cristian
1203;Revisar frenos;2012-05-14 16:13:00;2012-05-14 16:17:00;Alvaro
1203;Firmar revision tecnica;2012-05-14 16:19:00;2012-05-14 16:19:00;Tania
1203;Entregar papeles a cliente;2012-05-14 16:23:00;2012-05-14 16:27:00;Daniela
1204;Ingresar datos vehiculo;2012-05-14 16:05:00;2012-05-14 16:05:00;Daniela
1204;Revisar gases;2012-05-14 16:06:00;2012-05-14 16:08:00;Alvaro
1204;Revisar amortiguacion y direccion;2012-05-14 16:07:00;2012-05-14 16:09:00;Alvaro
1204;Recibir pago cliente;2012-05-14 16:07:00;2012-05-14 16:09:00;Rodrigo
1204;Revisar luces;2012-05-14 16:08:00;2012-05-14 16:10:00;Alvaro
1204;Entregar boleta;2012-05-14 16:09:00;2012-05-14 16:09:00;Cristian
1204;Revisar frenos;2012-05-14 16:14:00;2012-05-14 16:19:00;Fabian
1204;Firmar revision tecnica;2012-05-14 16:22:00;2012-05-14 16:22:00;Tania
1204;Entregar papeles a cliente;2012-05-14 16:24:00;2012-05-14 16:29:00;Marcela
1205;Ingresar datos vehiculo;2012-05-14 16:11:00;2012-05-14 16:11:00;Marcela
1205;Revisar gases;2012-05-14 16:12:00;2012-05-14 16:15:00;Oscar
1205;Revisar amortiguacion y direccion;2012-05-14 16:13:00;2012-05-14 16:16:00;Alvaro
1205;Revisar luces;2012-05-14 16:14:00;2012-05-14 16:16:00;Daniel
1205;Recibir pago cliente;2012-05-14 16:14:00;2012-05-14 16:15:00;Rodrigo
1205;Entregar boleta;2012-05-14 16:15:00;2012-05-14 16:15:00;Rodrigo
1205;Revisar frenos;2012-05-14 16:18:00;2012-05-14 16:22:00;Oscar
1205;Firmar revision tecnica;2012-05-14 16:25:00;2012-05-14 16:25:00;Tania
1205;Entregar papeles a cliente;2012-05-14 16:27:00;2012-05-14 16:30:00;Daniela
1206;Ingresar datos vehiculo;2012-05-14 16:09:00;2012-05-14 16:09:00;Marcela
1206;Revisar gases;2012-05-14 16:10:00;2012-05-14 16:13:00;Oscar
1206;Revisar amortiguacion y direccion;2012-05-14 16:10:00;2012-05-14 16:12:00;Oscar
1206;Recibir pago cliente;2012-05-14 16:11:00;2012-05-14 16:14:00;Cristian
1206;Revisar luces;2012-05-14 16:11:00;2012-05-14 16:14:00;Alvaro
1206;Entregar boleta;2012-05-14 16:14:00;2012-05-14 16:14:00;Cristian
1206;Revisar frenos;2012-05-14 16:17:00;2012-05-14 16:22:00;Alvaro
1206;Imprimir detalle defectos;2012-05-14 16:24:00;2012-05-14 16:24:00;Daniel
1206;Entregar papeles a cliente;2012-05-14 16:27:00;2012-05-14 16:30:00;Daniela
1207;Ingresar datos vehiculo;2012-05-14 16:09:00;2012-05-14 16:09:00;Daniela
1207;Revisar gases;2012-05-14 16:10:00;2012-05-14 16:12:00;Alvaro
1207;Revisar luces;2012-05-14 16:11:00;2012-05-14 16:14:00;Daniel
1207;Revisar amortiguacion y direccion;2012-05-14 16:11:00;2012-05-14 16:13:00;Oscar
1207;Recibir pago cliente;2012-05-14 16:11:00;2012-05-14 16:14:00;Rodrigo
1207;Entregar boleta;2012-05-14 16:14:00;2012-05-14 16:14:00;Rodrigo
1207;Revisar frenos;2012-05-14 16:15:00;2012-05-14 16:21:00;Oscar
1207;Firmar revision tecnica;2012-05-14 16:23:00;2012-05-14 16:23:00;Tania
1207;Entregar papeles a cliente;2012-05-14 16:27:00;2012-05-14 16:30:00;Marcela
1208;Ingresar datos vehiculo;2012-05-14 16:13:00;2012-05-14 16:13:00;Marcela
1208;Recibir pago cliente;2012-05-14 16:14:00;2012-05-14 16:15:00;Cristian
1208;Revisar amortiguacion y direccion;2012-05-14 16:15:00;2012-05-14 16:17:00;Alvaro
1208;Revisar gases;2012-05-14 16:15:00;2012-05-14 16:17:00;Alvaro
1208;Revisar luces;2012-05-14 16:15:00;2012-05-14 16:18:00;Oscar
1208;Entregar boleta;2012-05-14 16:16:00;2012-05-14 16:16:00;Cristian
1208;Revisar frenos;2012-05-14 16:19:00;2012-05-14 16:24:00;Alvaro
1208;Firmar revision tecnica;2012-05-14 16:26:00;2012-05-14 16:26:00;Tania
1208;Entregar papeles a cliente;2012-05-14 16:30:00;2012-05-14 16:32:00;Daniela
1209;Ingresar datos vehiculo;2012-05-14 16:15:00;2012-05-14 16:15:00;Daniela
1209;Revisar gases;2012-05-14 16:16:00;2012-05-14 16:19:00;Daniel
1209;Revisar amortiguacion y direccion;2012-05-14 16:17:00;2012-05-14 16:19:00;Daniel
1209;Revisar luces;2012-05-14 16:17:00;2012-05-14 16:20:00;Oscar
1209;Recibir pago cliente;2012-05-14 16:19:00;2012-05-14 16:21:00;Rodrigo
1209;Entregar boleta;2012-05-14 16:22:00;2012-05-14 16:22:00;Rodrigo
1209;Revisar frenos;2012-05-14 16:23:00;2012-05-14 16:27:00;Alvaro
1209;Imprimir detalle defectos;2012-05-14 16:29:00;2012-05-14 16:29:00;Fabian
1209;Entregar papeles a cliente;2012-05-14 16:32:00;2012-05-14 16:33:00;Marcela
1210;Ingresar datos vehiculo;2012-05-14 16:20:00;2012-05-14 16:20:00;Daniela
1210;Revisar gases;2012-05-14 16:21:00;2012-05-14 16:23:00;Daniel
1210;Revisar amortiguacion y direccion;2012-05-14 16:22:00;2012-05-14 16:25:00;Fabian
1210;Recibir pago cliente;2012-05-14 16:22:00;2012-05-14 16:24:00;Rodrigo
1210;Revisar luces;2012-05-14 16:23:00;2012-05-14 16:25:00;Alvaro
1210;Entregar boleta;2012-05-14 16:25:00;2012-05-14 16:25:00;Rodrigo
1210;Revisar frenos;2012-05-14 16:27:00;2012-05-14 16:32:00;Fabian
1210;Firmar revision tecnica;2012-05-14 16:35:00;2012-05-14 16:35:00;Tania
1210;Entregar papeles a cliente;2012-05-14 16:38:00;2012-05-14 16:41:00;Marcela
1211;Ingresar datos vehiculo;2012-05-14 16:20:00;2012-05-14 16:20:00;Daniela
1211;Revisar gases;2012-05-14 16:21:00;2012-05-14 16:24:00;Daniel
1211;Revisar amortiguacion y direccion;2012-05-14 16:22:00;2012-05-14 16:25:00;Fabian
1211;Revisar luces;2012-05-14 16:22:00;2012-05-14 16:25:00;Daniel
1211;Recibir pago cliente;2012-05-14 16:22:00;2012-05-14 16:25:00;Cristian
1211;Entregar boleta;2012-05-14 16:26:00;2012-05-14 16:26:00;Rodrigo
1211;Revisar frenos;2012-05-14 16:28:00;2012-05-14 16:33:00;Fabian
1211;Imprimir detalle defectos;2012-05-14 16:35:00;2012-05-14 16:35:00;Oscar
1211;Entregar papeles a cliente;2012-05-14 16:37:00;2012-05-14 16:40:00;Marcela
1212;Ingresar datos vehiculo;2012-05-14 16:23:00;2012-05-14 16:23:00;Marcela
1212;Revisar gases;2012-05-14 16:24:00;2012-05-14 16:27:00;Fabian
1212;Revisar luces;2012-05-14 16:26:00;2012-05-14 16:28:00;Alvaro
1212;Revisar amortiguacion y direccion;2012-05-14 16:26:00;2012-05-14 16:29:00;Fabian
1212;Recibir pago cliente;2012-05-14 16:26:00;2012-05-14 16:28:00;Cristian
1212;Entregar boleta;2012-05-14 16:29:00;2012-05-14 16:29:00;Cristian
1212;Revisar frenos;2012-05-14 16:32:00;2012-05-14 16:37:00;Fabian
1212;Imprimir detalle defectos;2012-05-14 16:38:00;2012-05-14 16:38:00;Alvaro
1212;Entregar papeles a cliente;2012-05-14 16:42:00;2012-05-14 16:44:00;Marcela
1213;Ingresar datos vehiculo;2012-05-14 16:24:00;2012-05-14 16:24:00;Marcela
1213;Revisar amortiguacion y direccion;2012-05-14 16:26:00;2012-05-14 16:28:00;Fabian
1213;Revisar gases;2012-05-14 16:26:00;2012-05-14 16:28:00;Daniel
1213;Recibir pago cliente;2012-05-14 16:26:00;2012-05-14 16:29:00;Cristian
1213;Revisar luces;2012-05-14 16:27:00;2012-05-14 16:29:00;Fabian
1213;Entregar boleta;2012-05-14 16:29:00;2012-05-14 16:29:00;Rodrigo
1213;Revisar frenos;2012-05-14 16:32:00;2012-05-14 16:36:00;Fabian
1213;Firmar revision tecnica;2012-05-14 16:39:00;2012-05-14 16:39:00;Tania
1213;Entregar papeles a cliente;2012-05-14 16:41:00;2012-05-14 16:43:00;Marcela
1214;Ingresar datos vehiculo;2012-05-14 16:26:00;2012-05-14 16:26:00;Daniela
1214;Revisar gases;2012-05-14 16:27:00;2012-05-14 16:29:00;Alvaro
1214;Revisar amortiguacion y direccion;2012-05-14 16:27:00;2012-05-14 16:30:00;Oscar
1214;Revisar luces;2012-05-14 16:28:00;2012-05-14 16:31:00;Fabian
1214;Recibir pago cliente;2012-05-14 16:29:00;2012-05-14 16:32:00;Cristian
1214;Entregar boleta;2012-05-14 16:32:00;2012-05-14 16:32:00;Rodrigo
1214;Revisar frenos;2012-05-14 16:34:00;2012-05-14 16:38:00;Alvaro
1214;Firmar revision tecnica;2012-05-14 16:41:00;2012-05-14 16:41:00;Tania
1214;Entregar papeles a cliente;2012-05-14 16:44:00;2012-05-14 16:48:00;Daniela
1215;Ingresar datos vehiculo;2012-05-14 16:28:00;2012-05-14 16:28:00;Marcela
1215;Revisar amortiguacion y direccion;2012-05-14 16:29:00;2012-05-14 16:32:00;Daniel
1215;Recibir pago cliente;2012-05-14 16:30:00;2012-05-14 16:32:00;Rodrigo
1215;Revisar gases;2012-05-14 16:30:00;2012-05-14 16:33:00;Fabian
1215;Revisar luces;2012-05-14 16:31:00;2012-05-14 16:33:00;Daniel
1215;Entregar boleta;2012-05-14 16:32:00;2012-05-14 16:32:00;Rodrigo
1215;Revisar frenos;2012-05-14 16:37:00;2012-05-14 16:41:00;Oscar
1215;Imprimir detalle defectos;2012-05-14 16:43:00;2012-05-14 16:43:00;Alvaro
1215;Entregar papeles a cliente;2012-05-14 16:45:00;2012-05-14 16:50:00;Marcela
1216;Ingresar datos vehiculo;2012-05-14 16:32:00;2012-05-14 16:32:00;Marcela
1216;Revisar gases;2012-05-14 16:34:00;2012-05-14 16:36:00;Fabian
1216;Revisar luces;2012-05-14 16:34:00;2012-05-14 16:36:00;Oscar
1216;Recibir pago cliente;2012-05-14 16:35:00;2012-05-14 16:37:00;Rodrigo
1216;Revisar amortiguacion y direccion;2012-05-14 16:35:00;2012-05-14 16:37:00;Daniel
1216;Entregar boleta;2012-05-14 16:38:00;2012-05-14 16:38:00;Cristian
1216;Revisar frenos;2012-05-14 16:40:00;2012-05-14 16:46:00;Oscar
1216;Imprimir detalle defectos;2012-05-14 16:48:00;2012-05-14 16:48:00;Oscar
1216;Entregar papeles a cliente;2012-05-14 16:51:00;2012-05-14 16:52:00;Daniela
1217;Ingresar datos vehiculo;2012-05-14 16:33:00;2012-05-14 16:33:00;Daniela
1217;Recibir pago cliente;2012-05-14 16:34:00;2012-05-14 16:37:00;Cristian
1217;Revisar gases;2012-05-14 16:34:00;2012-05-14 16:37:00;Daniel
1217;Revisar luces;2012-05-14 16:35:00;2012-05-14 16:37:00;Oscar
1217;Revisar amortiguacion y direccion;2012-05-14 16:35:00;2012-05-14 16:38:00;Daniel
1217;Entregar boleta;2012-05-14 16:37:00;2012-05-14 16:37:00;Cristian
1217;Revisar frenos;2012-05-14 16:40:00;2012-05-14 16:45:00;Fabian
1217;Firmar revision tecnica;2012-05-14 16:48:00;2012-05-14 16:48:00;Tania
1217;Entregar papeles a cliente;2012-05-14 16:51:00;2012-05-14 16:54:00;Daniela
1218;Ingresar datos vehiculo;2012-05-14 16:37:00;2012-05-14 16:37:00;Daniela
1218;Revisar amortiguacion y direccion;2012-05-14 16:38:00;2012-05-14 16:40:00;Oscar
1218;Revisar gases;2012-05-14 16:38:00;2012-05-14 16:41:00;Alvaro
1218;Revisar luces;2012-05-14 16:39:00;2012-05-14 16:42:00;Daniel
1218;Recibir pago cliente;2012-05-14 16:40:00;2012-05-14 16:42:00;Rodrigo
1218;Entregar boleta;2012-05-14 16:43:00;2012-05-14 16:43:00;Cristian
1218;Revisar frenos;2012-05-14 16:45:00;2012-05-14 16:50:00;Fabian
1218;Firmar revision tecnica;2012-05-14 16:53:00;2012-05-14 16:53:00;Tania
1218;Entregar papeles a cliente;2012-05-14 16:55:00;2012-05-14 16:58:00;Daniela
1219;Ingresar datos vehiculo;2012-05-14 16:35:00;2012-05-14 16:35:00;Daniela
1219;Revisar gases;2012-05-14 16:36:00;2012-05-14 16:38:00;Alvaro
1219;Revisar amortiguacion y direccion;2012-05-14 16:37:00;2012-05-14 16:40:00;Daniel
1219;Recibir pago cliente;2012-05-14 16:37:00;2012-05-14 16:40:00;Cristian
1219;Revisar luces;2012-05-14 16:37:00;2012-05-14 16:39:00;Daniel
1219;Entregar boleta;2012-05-14 16:41:00;2012-05-14 16:41:00;Rodrigo
1219;Revisar frenos;2012-05-14 16:44:00;2012-05-14 16:49:00;Oscar
1219;Firmar revision tecnica;2012-05-14 16:52:00;2012-05-14 16:52:00;Tania
1219;Entregar papeles a cliente;2012-05-14 16:56:00;2012-05-14 16:57:00;Marcela
1220;Ingresar datos vehiculo;2012-05-14 16:40:00;2012-05-14 16:40:00;Daniela
1220;Recibir pago cliente;2012-05-14 16:41:00;2012-05-14 16:42:00;Cristian
1220;Revisar gases;2012-05-14 16:42:00;2012-05-14 16:44:00;Alvaro
1220;Revisar amortiguacion y direccion;2012-05-14 16:42:00;2012-05-14 16:44:00;Oscar
1220;Revisar luces;2012-05-14 16:42:00;2012-05-14 16:44:00;Daniel
1220;Entregar boleta;2012-05-14 16:43:00;2012-05-14 16:43:00;Rodrigo
1220;Revisar frenos;2012-05-14 16:48:00;2012-05-14 16:53:00;Fabian
1220;Firmar revision tecnica;2012-05-14 16:55:00;2012-05-14 16:55:00;Tania
1220;Entregar papeles a cliente;2012-05-14 16:58:00;2012-05-14 17:00:00;Daniela
1221;Ingresar datos vehiculo;2012-05-14 16:43:00;2012-05-14 16:43:00;Daniela
1221;Revisar amortiguacion y direccion;2012-05-14 16:45:00;2012-05-14 16:47:00;Alvaro
1221;Revisar gases;2012-05-14 16:45:00;2012-05-14 16:48:00;Daniel
1221;Revisar luces;2012-05-14 16:46:00;2012-05-14 16:48:00;Oscar
1221;Recibir pago cliente;2012-05-14 16:46:00;2012-05-14 16:49:00;Cristian
